,amount,dot,from.karura,from.kintsugi,from.kusama,from.moonriver,fromChain,from_id,kbtc,kint,ksm,timestamp,to.karura,to.kintsugi,to.kusama,to.moonriver,toChain,to_id,token,last_seen,label_from_id,label_to_id
4677,38440000000000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,38.44,,2022-03-04T15:08:06.438000Z,qyVhxfaJPbFzV8chUS4m7t82YvaRfxNPkRu91ZshN9e3zZa,a3ctNcACbNTvQjWVLjj46nx4tvrYLCTVr6zzocFWjetjmZXfy,FFYA1R9zeLu48hqGH9vViHa9e4p6aBFG777Sui4vEaiN2be,0x766195031d3823ec45f4e448c48de3e3ea8375cd,2092,a3ctNcACbNTvQjWVLjj46nx4tvrYLCTVr6zzocFWjetjmZXfy,KINT,2022-03-04T15:08:06.438000Z,shenanigans/Top KINT Mover,Top KINT Sink
4678,9900000000000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,9.9,,2022-03-04T14:56:06.232000Z,qyVhxfaJPbFzV8chUS4m7t82YvaRfxNPkRu91ZshN9e3zZa,a3ctNcACbNTvQjWVLjj46nx4tvrYLCTVr6zzocFWjetjmZXfy,FFYA1R9zeLu48hqGH9vViHa9e4p6aBFG777Sui4vEaiN2be,0x766195031d3823ec45f4e448c48de3e3ea8375cd,2092,a3ctNcACbNTvQjWVLjj46nx4tvrYLCTVr6zzocFWjetjmZXfy,KINT,2022-03-04T14:56:06.232000Z,shenanigans/Top KINT Mover,Top KINT Sink
4679,900000000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,0.9,,2022-03-04T14:13:18.207000Z,pGZZHLpLiJLYwdnSb7Gzz9o83M1jU95xaxxp8dfx4Ed8RZk,a3bBSTUsqQndVHxzWUqjK2pLa2LxmWFgZfqXsHNaXuapkdkSP,DYc1L6Q2y3ycbD11Pq8jaZFF8VFQNMxpweB82msAvfhSZKz,0x2aed3fa2eb73ed02618bab37ac81a18bf08822a3,2092,a3bBSTUsqQndVHxzWUqjK2pLa2LxmWFgZfqXsHNaXuapkdkSP,KINT,2022-03-04T14:13:18.207000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
4680,100000000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,0.1,,2022-03-04T14:02:36.490000Z,pGZZHLpLiJLYwdnSb7Gzz9o83M1jU95xaxxp8dfx4Ed8RZk,a3bBSTUsqQndVHxzWUqjK2pLa2LxmWFgZfqXsHNaXuapkdkSP,DYc1L6Q2y3ycbD11Pq8jaZFF8VFQNMxpweB82msAvfhSZKz,0x2aed3fa2eb73ed02618bab37ac81a18bf08822a3,2092,a3bBSTUsqQndVHxzWUqjK2pLa2LxmWFgZfqXsHNaXuapkdkSP,KINT,2022-03-04T14:02:36.490000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
4681,14878700000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,14.8787,,2022-03-04T13:05:42.594000Z,rksNq4rkX6Sk4PDNdgxdv3MHBr5QVrFS4BP7AbLmwTwYrBE,a3dfkH2bspbRbV5jwQtJzfkE8BVTqBHPj9JkHaQYCjU454Cjr,G2upspSSmr5ohxRwSQpNWSoQGzK5Q58JQrbR4jXzou1rvhC,0x98fc92d22c1513a0241992aa90e9b404734b1ff8,2092,a3dfkH2bspbRbV5jwQtJzfkE8BVTqBHPj9JkHaQYCjU454Cjr,KINT,2022-03-04T13:05:42.594000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
4682,1830000000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,1.83,,2022-03-04T12:54:00.364000Z,rksNq4rkX6Sk4PDNdgxdv3MHBr5QVrFS4BP7AbLmwTwYrBE,a3dfkH2bspbRbV5jwQtJzfkE8BVTqBHPj9JkHaQYCjU454Cjr,G2upspSSmr5ohxRwSQpNWSoQGzK5Q58JQrbR4jXzou1rvhC,0x98fc92d22c1513a0241992aa90e9b404734b1ff8,2092,a3dfkH2bspbRbV5jwQtJzfkE8BVTqBHPj9JkHaQYCjU454Cjr,KINT,2022-03-04T12:54:00.364000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
4683,77792510000000,,pqkAMaENhqLR9uRG3s6T93fFuCZv57RHhnh5iB8Nvkfz3jW,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,E7ncQKp4xayUoUdpraxBjT7NzLoayLJA4TuPcKKboBkJ5GH,0x443c0ba8f048601bd709b475301f520071887f9f,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,,77.79251,,2022-03-04T12:05:00.361000Z,rnEqLAuxknn6TTWLuy69p4gUXun9UcWUQYoQRpBqd7F6BPK,a3dh7jXhw2q7vqUpEPAb8BeFTNqXXvG9zBf7hsfm3o9hNbjtK,G4HHNvVf1YRA72iuigwtQU8bd41pNqPLmE1iKxP4VYKQAy5,0x9a080ca43817a22e896bfe2fe2d5d9b06fcaff51,2092,a3dh7jXhw2q7vqUpEPAb8BeFTNqXXvG9zBf7hsfm3o9hNbjtK,KINT,2022-03-04T12:05:00.361000Z,shenanigans/Top KINT Mover/Top KINT Sink,@whisperit/Top Redeemer/Top Issuer/Social/Self Issuer/K>50/Top KINT Mover/Top KINT Sink/Top KBTC Mover
4684,5518982000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,5.518982,,2022-03-04T11:37:48.324000Z,oMDbf8bieWsk7LVcqhs2GEgEmTkuNkm3eDWBSozVmEXcWAy,a3aG6Vrfcnir2V8hDf6Ku46RT955WgAJEktnQegkrTHpf7pJT,CdG3htBQuGWokuiBeRikre8MrbzaGyduztiVLxBidfbvZcj,0x023e0dd4f2f82bc5b1d45f6d7d2b8a5f0b2dde09,2092,a3aG6Vrfcnir2V8hDf6Ku46RT955WgAJEktnQegkrTHpf7pJT,KINT,2022-03-04T11:37:48.324000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
4685,11980000000000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,11.98,,2022-03-04T11:21:54.300000Z,oMDbf8bieWsk7LVcqhs2GEgEmTkuNkm3eDWBSozVmEXcWAy,a3aG6Vrfcnir2V8hDf6Ku46RT955WgAJEktnQegkrTHpf7pJT,CdG3htBQuGWokuiBeRikre8MrbzaGyduztiVLxBidfbvZcj,0x023e0dd4f2f82bc5b1d45f6d7d2b8a5f0b2dde09,2092,a3aG6Vrfcnir2V8hDf6Ku46RT955WgAJEktnQegkrTHpf7pJT,KINT,2022-03-04T11:21:54.300000Z,shenanigans/Top KINT Mover,
4686,12581400000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,12.5814,,2022-03-04T08:31:48.335000Z,tGqmARGgJxe14sX2fpkR2gVEx1D4V6s7feQZEzCGPGtsWGK,a3fBifMxHkPHnk6EF4vSnSrsG9FcxqGeLpvDK2Uw4Dus2Nuve,HYtDDArNZiH4iSjbUYc9d5wN39SjPKjz2Kcs98PVFhyBe85,0xdc14bb94e6231a123b67c9d4d96120a68dd205e8,2092,a3fBifMxHkPHnk6EF4vSnSrsG9FcxqGeLpvDK2Uw4Dus2Nuve,KINT,2022-03-04T08:31:48.335000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
4687,25918499000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,25.918499,,2022-03-04T01:19:42.392000Z,rpqaxfDhpgTeyLB62idz9veasYdJ6aYqv6bCkR8TjxprU5E,a3djiVACEmu1cPzgu8HLg1z7RVBAP4t82ZAfVfzMzRGYxMpka,G6t31QoQ5S6icuPeqSVikL6hxgrxzoRiGmoWeZKgcPuAM8v,0x9c0386cfee51283674b27b6865ffee4150783849,2092,a3djiVACEmu1cPzgu8HLg1z7RVBAP4t82ZAfVfzMzRGYxMpka,KINT,2022-03-04T01:19:42.392000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Sink
4688,19942200000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,19.9422,,2022-03-04T00:19:00.753000Z,pfCEaLmqYp1pqi1LhcDdNGJxP262KQ6aNjwdDFnGQzgBH98,a3ba58msnud9AZs4jNxEFfCT5rgdqo6waHdJr6TCeDwaogXnC,DwEgd6MXoZetVHDuWL5Mxfm5UAKhDcySjR9w7PyVHRkVCcD,0x3c301d65e1ee000bf49e725c8bb2350ed20e11cb,2092,a3ba58msnud9AZs4jNxEFfCT5rgdqo6waHdJr6TCeDwaogXnC,KINT,2022-03-04T00:19:00.753000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
4689,830000000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,0.83,,2022-03-04T00:14:36.317000Z,pfCEaLmqYp1pqi1LhcDdNGJxP262KQ6aNjwdDFnGQzgBH98,a3ba58msnud9AZs4jNxEFfCT5rgdqo6waHdJr6TCeDwaogXnC,DwEgd6MXoZetVHDuWL5Mxfm5UAKhDcySjR9w7PyVHRkVCcD,0x3c301d65e1ee000bf49e725c8bb2350ed20e11cb,2092,a3ba58msnud9AZs4jNxEFfCT5rgdqo6waHdJr6TCeDwaogXnC,KINT,2022-03-04T00:14:36.317000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
4690,44900000000000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,44.9,,2022-03-03T16:59:54.241000Z,obC1x6hwsz6LSqFTJBrnjLw9QQaoabshSVHBgNf6dKQpHMt,a3aW4v9dj1xKF5UByVYotpZXi3i2LaN9MQh4BevKX49uYKUYY,CsETzrHe8jjQ6QU26uiXKkPGVYpUUpkZoAVVaWrKVkV83ht,0x0ce62ac1f818ed97859d87698acc6519109f87f5,2092,a3aW4v9dj1xKF5UByVYotpZXi3i2LaN9MQh4BevKX49uYKUYY,KINT,2022-03-03T16:59:54.241000Z,shenanigans/Top KINT Mover,
4691,7784400000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,7.7844,,2022-03-03T16:30:54.169000Z,tkD83Ffudn21FZaPtLfiZk3CF6Kw1qZEQgVYShD6MW5ZvUP,a3ff62Engyi7AkGvJS8xhkPvp6Yi5hoP2wfFQ1ge53t6D5KQS,J2Fa61FbtXf4u8nxh4XTA9VKLEZbv4S6mMhrLqQKDw9sn1d,0xf0f4433b3a4539972c962b72bbb524ec44e60648,2092,a3ff62Engyi7AkGvJS8xhkPvp6Yi5hoP2wfFQ1ge53t6D5KQS,KINT,2022-03-03T16:30:54.169000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
4692,5340000000000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,5.34,,2022-03-03T15:08:06.783000Z,r4wWHxHPVfuM6dwPugV5Rc5AaqUKCXGWD8ZdQiWhRiW8U2g,a3cypQVVJTa1467zfSAJX7Fnr4tTE5z4kDThU6efNexJddrS1,FLyxLhs5kRYQkD9xiQLp21XHfyhz6k9NZomwJrhvJ9aSRtu,0x7a88a7ddc8eb90349b15667e32f8c08e77f1473e,2092,a3cypQVVJTa1467zfSAJX7Fnr4tTE5z4kDThU6efNexJddrS1,KINT,2022-03-03T15:08:06.783000Z,shenanigans/Top KINT Mover,
4693,3000000000000,,sASJHtnwZJuQVoVVhqfvP8Y1v4cFN6p4PUjjbjvdEiAk45k,a3e5KCVRp1de49XADXxThxDKJvDgN29eHme3eCqgnamJJFTpw,GSUkLeNdp4YU9Ni4WZXeyXz91CqvGKgvk9x3Vt7r79F46WU,0xaaf60ad8ae4e141547d66d2cf2ba3c7583e7deb4,2092,a3e5KCVRp1de49XADXxThxDKJvDgN29eHme3eCqgnamJJFTpw,,3.0,,2022-03-03T14:53:48.233000Z,sxh2oQr3aCs7KghpB54fSVomuFS2JKr8qP2ciN1DSuv7DbV,a3esZvzws7eY1rM3RrRh6hGgagCsBo5sKr5ww5xJsAyW3cueR,HEjUrARjpxWAyFvNynvQ2uFtzPfhCYj1C4EvcWCSKLzRZTW,0xce3ced26df5e5f740205e9476165212748d58b20,2092,a3esZvzws7eY1rM3RrRh6hGgagCsBo5sKr5ww5xJsAyW3cueR,KINT,2022-03-03T14:53:48.233000Z,,Top KINT Mover/Top KINT Sink
4694,59000000000000,,sh9P1kf3wji6JC7VFRt3YdH5quZvnD5rLaeAiUgM6ZGymzj,a3ec2HDHg824rqKYqXW3v5Np3z9XKhZkZZb9YdxRYJd9QVLqe,GyBq4WEkCVM9wmL449jn92jCw3obgRxihFrUccsZxzMHzv1,0xc261b264bdd11a41bd20702fb3119fffc00f49d0,2092,a3ec2HDHg824rqKYqXW3v5Np3z9XKhZkZZb9YdxRYJd9QVLqe,,59.0,,2022-03-03T14:52:48.450000Z,sxh2oQr3aCs7KghpB54fSVomuFS2JKr8qP2ciN1DSuv7DbV,a3esZvzws7eY1rM3RrRh6hGgagCsBo5sKr5ww5xJsAyW3cueR,HEjUrARjpxWAyFvNynvQ2uFtzPfhCYj1C4EvcWCSKLzRZTW,0xce3ced26df5e5f740205e9476165212748d58b20,2092,a3esZvzws7eY1rM3RrRh6hGgagCsBo5sKr5ww5xJsAyW3cueR,KINT,2022-03-03T14:52:48.450000Z,Top KINT Mover,Top KINT Mover/Top KINT Sink
4695,420855992000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,420.855992,,2022-03-03T14:34:54.538000Z,rhvQ3e7JiAjPfv5uLWDm9Jz3Ggzw94MD6GPK9DCpWqaPCTc,a3dcoJFB8NnVt8hGowb8FnyVkwaJkhvbpvLqHnPA4n3RhtZ29,Fyxr6PgzxvNTKVJU9E5VjiSAMqEc3HE5Swbd3MQ3PGeh8Ds,0x96bd01bf7d8021aad5055bf648b2cab9a28d55a0,2092,a3dcoJFB8NnVt8hGowb8FnyVkwaJkhvbpvLqHnPA4n3RhtZ29,KINT,2022-03-03T14:34:54.538000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Sink
4696,1994487000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,1.994487,,2022-03-03T13:11:36.490000Z,sJJBufeDf7RoBxnV8TyvxmDadpXqGLdiAWpCpCJauCwrXha,a3eDB67CfHjSaYDKWXP61xnwzUwSHc3t7RR5ig49AYRo5MxVu,GaLdxRDuus4rqY13wBqfZAfhixmWAZWaXC2WiLVome2Acuq,0xb0f4b468bd915e946a1842f836d9c91e501f1aa3,2092,a3eDB67CfHjSaYDKWXP61xnwzUwSHc3t7RR5ig49AYRo5MxVu,KINT,2022-03-03T13:11:36.490000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
4697,630000000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,0.63,,2022-03-03T13:11:06.265000Z,q7if81dFrQTe4g5Kkg3ENVaLTMzsYiUvrUoSjm5qGSe14SF,a3c2bZKYeKvjcP62oN1J5GCgMEkykeLFxe73huyhwno2mWXrD,EPm7AmCx7A6hiFHtZPtxxu2TYWEYSwMoDA1kduH48siKGpb,0x506ae8b3e1e151e2dae2f08742657600fd439a81,2092,a3c2bZKYeKvjcP62oN1J5GCgMEkykeLFxe73huyhwno2mWXrD,KINT,2022-03-03T13:11:06.265000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,
4698,249800000000000,,pqkAMaENhqLR9uRG3s6T93fFuCZv57RHhnh5iB8Nvkfz3jW,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,E7ncQKp4xayUoUdpraxBjT7NzLoayLJA4TuPcKKboBkJ5GH,0x443c0ba8f048601bd709b475301f520071887f9f,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,,249.8,,2022-03-03T11:30:54.263000Z,qo7AFWFkLNooSB86T6pGKhXVd7MXXiYjBwK49ze3nKiQEus,a3chz4T3GpQhxYTXr8hirJ9tJPvj7JKG2SSWDXPwW1JuqumEi,F59cJFqSb8Ss5kLfFpfzv6yciFbCRwRbYcXN48qGekniSvm,0x6e753aa0bf6a3699bf1820cd8cb87cd1fd7c88d0,2092,a3chz4T3GpQhxYTXr8hirJ9tJPvj7JKG2SSWDXPwW1JuqumEi,KINT,2022-03-03T11:30:54.263000Z,shenanigans/Top KINT Mover/Top KINT Sink,Top KINT Sink
4699,2747040000000,,pqkAMaENhqLR9uRG3s6T93fFuCZv57RHhnh5iB8Nvkfz3jW,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,E7ncQKp4xayUoUdpraxBjT7NzLoayLJA4TuPcKKboBkJ5GH,0x443c0ba8f048601bd709b475301f520071887f9f,2092,a3bkd4Z7FSnAVABG9JJV8UyESACpKgretzxMbYx7zLTLoVj2p,,2.74704,,2022-03-03T11:28:07.900000Z,qo7AFWFkLNooSB86T6pGKhXVd7MXXiYjBwK49ze3nKiQEus,a3chz4T3GpQhxYTXr8hirJ9tJPvj7JKG2SSWDXPwW1JuqumEi,F59cJFqSb8Ss5kLfFpfzv6yciFbCRwRbYcXN48qGekniSvm,0x6e753aa0bf6a3699bf1820cd8cb87cd1fd7c88d0,2092,a3chz4T3GpQhxYTXr8hirJ9tJPvj7JKG2SSWDXPwW1JuqumEi,KINT,2022-03-03T11:28:07.900000Z,shenanigans/Top KINT Mover/Top KINT Sink,Top KINT Sink
4700,9988223900000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,9.9882239,,2022-03-03T10:26:06.579000Z,tZcU1mrhGQbbG7zjxyv9b6G5Q1Y1yb53VycZ4ikbQLsCeeF,a3fUVNDJsmLjkLHUinDbxBRH2yhdHnm8YkkYX2JfcYvvziBd8,Hqev4XSPXAEeuhDJmhmtBViCV9mgsowureprxrwpGmwWxKp,0xe8df25bb45def19c7464b79a0507dfce22c078c5,2092,a3fUVNDJsmLjkLHUinDbxBRH2yhdHnm8YkkYX2JfcYvvziBd8,KINT,2022-03-03T10:26:06.579000Z,shenanigans/Top KINT Mover,
4701,400000000000,,qZjL3uekVyz8nypjkFfFzpkiUMc84mBNqr7Nt7vj6p8DECZ,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,Eqmn6fESkjdCSZ3JYyWzbECqZVqnxz4FCXKgnG7wyFCXM5Q,0x64418c87ebade85041f844c03abc753d75d19150,2092,a3cUcEFSfpaK8spLYmzshHq1XcmyMtrJf66R1r84ngdQFiaXC,,0.4,,2022-03-03T10:20:06.399000Z,tZcU1mrhGQbbG7zjxyv9b6G5Q1Y1yb53VycZ4ikbQLsCeeF,a3fUVNDJsmLjkLHUinDbxBRH2yhdHnm8YkkYX2JfcYvvziBd8,Hqev4XSPXAEeuhDJmhmtBViCV9mgsowureprxrwpGmwWxKp,0xe8df25bb45def19c7464b79a0507dfce22c078c5,2092,a3fUVNDJsmLjkLHUinDbxBRH2yhdHnm8YkkYX2JfcYvvziBd8,KINT,2022-03-03T10:20:06.399000Z,shenanigans/Top KINT Mover,
4702,73305400000000,,obmvFLKbtkyBSoSY4agQx1xCxVGts6yVS6QiwPrxevNxE7f,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,CspNJ5uJ9WcF6Nf6sJY9YRQL3dWZmKrMnmd2qY4BXMTGEgi,0x0d584a4cbbfd9a4878d816512894e65918e54fae,2092,a3aWepSsLfy67vUAAaKCiSnCj7G72feeTCgfKCBLivBWWTdFW,,73.3054,,2022-03-02T23:42:24.442000Z,pfqHxfscogqAp1hg1eutpt5TKH95xEvGz4jzMvuz4sFuvXj,a3baiCACtgt1yuqNRiGGwvf4rMcttrjnPzEdeTbsmwbTPR6TJ,Dwsk1RTK4SUETavEpNmdRHXaQRNkrTo9LjxJG57CwJLDirL,0x3cacdd49760c2c494d83136c01fbef24109299eb,2092,a3baiCACtgt1yuqNRiGGwvf4rMcttrjnPzEdeTbsmwbTPR6TJ,KINT,2022-03-02T23:42:24.442000Z,shenanigans/Top KINT Mover/Top KINT Sink/KINT System?,Top KINT Mover/Top KINT Sink
